title,domestic_gross,foreign_gross,year,production_budget,worldwide_gross,profit_loss
As Above/So Below,21300000.0,20600000.0,2014,17000000.0,41900000.0,24900000.0
This is Where I Leave You,34300000.0,7000000.0,2014,17000000.0,41300000.0,24300000.0
That Awkward Moment,26100000.0,14400000.0,2014,17000000.0,40500000.0,23500000.0
Frank Miller's Sin City: A Dame to Kill For,13800000.0,25600000.0,2014,17000000.0,39400000.0,22400000.0
The Gambler,33700000.0,5600000.0,2014,17000000.0,39300000.0,22300000.0
Million Dollar Arm,36500000.0,2800000.0,2014,17000000.0,39300000.0,22300000.0
Nightcrawler,32400000.0,6300000.0,2014,17000000.0,38700000.0,21700000.0
Devil's Due,15800000.0,21100000.0,2014,17000000.0,36900000.0,19900000.0
A Most Wanted Man,17200000.0,19000000.0,2014,17000000.0,36200000.0,19200000.0
The Best of Me,26800000.0,9200000.0,2014,17000000.0,36000000.0,19000000.0
Endless Love (2014),23400000.0,11300000.0,2014,17000000.0,34700000.0,17700000.0
Get On Up,30700000.0,2700000.0,2014,17000000.0,33400000.0,16400000.0
The November Man,25000000.0,7500000.0,2014,17000000.0,32500000.0,15500000.0
The Pirates,416000.0,32100000.0,2014,17000000.0,32516000.0,15516000.0
Winter's Tale,12600000.0,18500000.0,2014,17000000.0,31100000.0,14100000.0
When the Game Stands Tall,30100000.0,19400000.0,2014,17000000.0,49500000.0,32500000.0
Draft Day,28800000.0,620000.0,2014,17000000.0,29420000.0,12420000.0
Big Eyes,14500000.0,14800000.0,2014,17000000.0,29300000.0,12300000.0
The Divine Move,137000.0,27800000.0,2014,17000000.0,27937000.0,10937000.0
Top Five,25300000.0,800000.0,2014,17000000.0,26100000.0,9100000.0
Iceman (2014),7700.0,26000000.0,2014,17000000.0,26007700.0,9007700.0
And So It Goes,15200000.0,10200000.0,2014,17000000.0,25400000.0,8400000.0
On the Other Side of the Tracks,9600.0,25100000.0,2014,17000000.0,25109600.0,8109600.0
The Players,10900.0,24600000.0,2014,17000000.0,24610900.0,7610900.0
The Tale of The Princess Kaguya,703000.0,23500000.0,2014,17000000.0,24203000.0,7203000.0
A Haunted House 2,17300000.0,6600000.0,2014,17000000.0,23900000.0,6900000.0
The Railway Man,4400000.0,17900000.0,2014,17000000.0,22300000.0,5300000.0
Mr. Turner,4000000.0,18200000.0,2014,17000000.0,22200000.0,5200000.0
The Suspect (2014),219000.0,21400000.0,2014,17000000.0,21619000.0,4619000.0
Bears,17800000.0,3500000.0,2014,17000000.0,21300000.0,4300000.0
Yves Saint Laurent,724000.0,20300000.0,2014,17000000.0,21024000.0,4024000.0
Labor Day,13400000.0,6900000.0,2014,17000000.0,20300000.0,3300000.0
"Like Father, Like Son (2014)",335000.0,19600000.0,2014,17000000.0,19935000.0,2935000.0
Left Behind (2014),14000000.0,5700000.0,2014,17000000.0,19700000.0,2700000.0
Legends of Oz: Dorothy's Return,8500000.0,10200000.0,2014,17000000.0,18700000.0,1700000.0
The Drop,10700000.0,7900000.0,2014,17000000.0,18600000.0,1600000.0
The Quiet Ones,8500000.0,9300000.0,2014,17000000.0,17800000.0,800000.0
Sabotage (2014),10500000.0,7000000.0,2014,17000000.0,17500000.0,500000.0
Addicted,17400000.0,19400000.0,2014,17000000.0,36800000.0,19800000.0
Road to Ninja - Naruto the Movie,43200.0,17300000.0,2014,17000000.0,17343200.0,343200.0
Calvary,3600000.0,13300000.0,2014,17000000.0,16900000.0,-100000.0
The Pyramid,2800000.0,14100000.0,2014,17000000.0,16900000.0,-100000.0
Tyler Perry's The Single Moms Club,16000000.0,364000.0,2014,17000000.0,16364000.0,-636000.0
Beyond Outrage,3900.0,16200000.0,2014,17000000.0,16203900.0,-796100.0
Before I Go To Sleep,3200000.0,12200000.0,2014,17000000.0,15400000.0,-1600000.0
Vampire Academy,7800000.0,7600000.0,2014,17000000.0,15400000.0,-1600000.0
Inherent Vice,8100000.0,6600000.0,2014,17000000.0,14700000.0,-2300000.0
Island of Lemurs: Madagascar (IMAX),11300000.0,2800000.0,2014,17000000.0,14100000.0,-2900000.0
The Two Faces of January,507000.0,13000000.0,2014,17000000.0,13507000.0,-3493000.0
Fading Gigolo,3800000.0,9600000.0,2014,17000000.0,13400000.0,-3600000.0
Foxcatcher,12100000.0,19400000.0,2014,17000000.0,31500000.0,14500000.0
A Most Violent Year,5700000.0,6300000.0,2014,17000000.0,12000000.0,-5000000.0
The Interview (2014),6100000.0,5200000.0,2014,17000000.0,11300000.0,-5700000.0
One Chance,101000.0,10800000.0,2014,17000000.0,10901000.0,-6099000.0
Bicycling with Moliere,59900.0,10700000.0,2014,17000000.0,10759900.0,-6240100.0
Belle,10700000.0,19400000.0,2014,17000000.0,30100000.0,13100000.0
Wetlands,59500.0,10500000.0,2014,17000000.0,10559500.0,-6440500.0
Moms' Night Out,10400000.0,19400000.0,2014,17000000.0,29800000.0,12800000.0
The Babadook,964000.0,9300000.0,2014,17000000.0,10264000.0,-6736000.0
Nymphomaniac: Volume I,786000.0,9500000.0,2014,17000000.0,10286000.0,-6714000.0
Gladiators of Rome,8200.0,10100000.0,2014,17000000.0,10108200.0,-6891800.0
Mood Indigo,303000.0,9500000.0,2014,17000000.0,9803000.0,-7197000.0
Alan Partridge: The Movie,153000.0,9600000.0,2014,17000000.0,9753000.0,-7247000.0
Venus in Fur,374000.0,8000000.0,2014,17000000.0,8374000.0,-8626000.0
Filth,34400.0,8300000.0,2014,17000000.0,8334400.0,-8665600.0
What If (2014),3500000.0,4400000.0,2014,17000000.0,7900000.0,-9100000.0
Finding Fanny,616000.0,7100000.0,2014,17000000.0,7716000.0,-9284000.0
Pride (2014),1400000.0,6100000.0,2014,17000000.0,7500000.0,-9500000.0
Chinese Puzzle,339000.0,7100000.0,2014,17000000.0,7439000.0,-9561000.0
A Long Way Down,13300.0,7200000.0,2014,17000000.0,7213300.0,-9786700.0
"Two Days, One Night",1400000.0,5400000.0,2014,17000000.0,6800000.0,-10200000.0
A Letter to Momo,71700.0,6700000.0,2014,17000000.0,6771700.0,-10228300.0
Cantinflas,6400000.0,19400000.0,2014,17000000.0,25800000.0,8800000.0
Le Chef,343000.0,5900000.0,2014,17000000.0,6243000.0,-10757000.0
Mas Negro Que La Noche,870000.0,5200000.0,2014,17000000.0,6070000.0,-10930000.0
French Gigolo (Cliente),3000.0,6000000.0,2014,17000000.0,6003000.0,-10997000.0
The Trip to Italy,2900000.0,3000000.0,2014,17000000.0,5900000.0,-11100000.0
The Immigrant,2000000.0,3800000.0,2014,17000000.0,5800000.0,-11200000.0
Wish I Was Here,3600000.0,1900000.0,2014,17000000.0,5500000.0,-11500000.0
Under the Skin (2014),2600000.0,2800000.0,2014,17000000.0,5400000.0,-11600000.0
